Num,Site,Habitat,Population,Rep,DishNum,PopNum,Treatment,ID,SurvivalID,NoGermDish,TotGermDish,PropGermDish,PlotPropGerm,Label,PlantDate,GermDate,Censor,Census,DaysCensus,DaysToGerm
568,GUA,Roadside,GUA-R,D,57,6,Vegetated,D_6_Natural,Natural_R,2,8,0.8,0.2,Seed8Date,7/21/21,7/27/21,1,8/3/21,13,6
569,GUA,Roadside,GUA-R,D,57,6,Vegetated,D_6_Natural,Natural_R,2,8,0.8,0.2,Seed9Date,7/21/21,,NA,8/3/21,13,0
570,GUA,Roadside,GUA-R,D,57,6,Vegetated,D_6_Natural,Natural_R,2,8,0.8,0.2,Seed10Date,7/21/21,,NA,8/3/21,13,0
571,GUA,Roadside,GUA-R,D,58,6,Construction,D_6_Construction,Construction_R,3,7,0.7,0.3,Seed1Date,7/21/21,7/24/21,1,8/3/21,13,3
572,GUA,Roadside,GUA-R,D,58,6,Construction,D_6_Construction,Construction_R,3,7,0.7,0.3,Seed2Date,7/21/21,7/24/21,1,8/3/21,13,3
573,GUA,Roadside,GUA-R,D,58,6,Construction,D_6_Construction,Construction_R,3,7,0.7,0.3,Seed3Date,7/21/21,7/24/21,1,8/3/21,13,3
574,GUA,Roadside,GUA-R,D,58,6,Construction,D_6_Construction,Construction_R,3,7,0.7,0.3,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
575,GUA,Roadside,GUA-R,D,58,6,Construction,D_6_Construction,Construction_R,3,7,0.7,0.3,Seed5Date,7/21/21,7/26/21,1,8/3/21,13,5
576,GUA,Roadside,GUA-R,D,58,6,Construction,D_6_Construction,Construction_R,3,7,0.7,0.3,Seed6Date,7/21/21,7/26/21,1,8/3/21,13,5
577,GUA,Roadside,GUA-R,D,58,6,Construction,D_6_Construction,Construction_R,3,7,0.7,0.3,Seed7Date,7/21/21,7/28/21,1,8/3/21,13,7
578,GUA,Roadside,GUA-R,D,58,6,Construction,D_6_Construction,Construction_R,3,7,0.7,0.3,Seed8Date,7/21/21,,NA,8/3/21,13,0
579,GUA,Roadside,GUA-R,D,58,6,Construction,D_6_Construction,Construction_R,3,7,0.7,0.3,Seed9Date,7/21/21,,NA,8/3/21,13,0
580,GUA,Roadside,GUA-R,D,58,6,Construction,D_6_Construction,Construction_R,3,7,0.7,0.3,Seed10Date,7/21/21,,NA,8/3/21,13,0
581,GUA,Roadside,GUA-R,E,59,6,Construction,E_6_Construction,Construction_R,2,8,0.8,0.2,Seed1Date,7/21/21,7/24/21,1,8/3/21,13,3
582,GUA,Roadside,GUA-R,E,59,6,Construction,E_6_Construction,Construction_R,2,8,0.8,0.2,Seed2Date,7/21/21,7/24/21,1,8/3/21,13,3
583,GUA,Roadside,GUA-R,E,59,6,Construction,E_6_Construction,Construction_R,2,8,0.8,0.2,Seed3Date,7/21/21,7/24/21,1,8/3/21,13,3
584,GUA,Roadside,GUA-R,E,59,6,Construction,E_6_Construction,Construction_R,2,8,0.8,0.2,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
585,GUA,Roadside,GUA-R,E,59,6,Construction,E_6_Construction,Construction_R,2,8,0.8,0.2,Seed5Date,7/21/21,7/25/21,1,8/3/21,13,4
586,GUA,Roadside,GUA-R,E,59,6,Construction,E_6_Construction,Construction_R,2,8,0.8,0.2,Seed6Date,7/21/21,7/26/21,1,8/3/21,13,5
587,GUA,Roadside,GUA-R,E,59,6,Construction,E_6_Construction,Construction_R,2,8,0.8,0.2,Seed7Date,7/21/21,7/27/21,1,8/3/21,13,6
588,GUA,Roadside,GUA-R,E,59,6,Construction,E_6_Construction,Construction_R,2,8,0.8,0.2,Seed8Date,7/21/21,7/27/21,1,8/3/21,13,6
589,GUA,Roadside,GUA-R,E,59,6,Construction,E_6_Construction,Construction_R,2,8,0.8,0.2,Seed9Date,7/21/21,,NA,8/3/21,13,0
590,GUA,Roadside,GUA-R,E,59,6,Construction,E_6_Construction,Construction_R,2,8,0.8,0.2,Seed10Date,7/21/21,,NA,8/3/21,13,0
591,GUA,Roadside,GUA-R,E,60,6,Vegetated,E_6_Natural,Natural_R,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
592,GUA,Roadside,GUA-R,E,60,6,Vegetated,E_6_Natural,Natural_R,1,9,0.9,0.1,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
593,GUA,Roadside,GUA-R,E,60,6,Vegetated,E_6_Natural,Natural_R,1,9,0.9,0.1,Seed3Date,7/21/21,7/24/21,1,8/3/21,13,3
594,GUA,Roadside,GUA-R,E,60,6,Vegetated,E_6_Natural,Natural_R,1,9,0.9,0.1,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
595,GUA,Roadside,GUA-R,E,60,6,Vegetated,E_6_Natural,Natural_R,1,9,0.9,0.1,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
596,GUA,Roadside,GUA-R,E,60,6,Vegetated,E_6_Natural,Natural_R,1,9,0.9,0.1,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
597,GUA,Roadside,GUA-R,E,60,6,Vegetated,E_6_Natural,Natural_R,1,9,0.9,0.1,Seed7Date,7/21/21,7/26/21,1,8/3/21,13,5
598,GUA,Roadside,GUA-R,E,60,6,Vegetated,E_6_Natural,Natural_R,1,9,0.9,0.1,Seed8Date,7/21/21,7/26/21,1,8/3/21,13,5
599,GUA,Roadside,GUA-R,E,60,6,Vegetated,E_6_Natural,Natural_R,1,9,0.9,0.1,Seed9Date,7/21/21,7/28/21,1,8/3/21,13,7
600,GUA,Roadside,GUA-R,E,60,6,Vegetated,E_6_Natural,Natural_R,1,9,0.9,0.1,Seed10Date,7/21/21,,NA,8/3/21,13,0
601,LEX,Away,LEX-A,A,61,7,Construction,A_7_Construction,Construction_A,2,8,0.8,0.2,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
602,LEX,Away,LEX-A,A,61,7,Construction,A_7_Construction,Construction_A,2,8,0.8,0.2,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
603,LEX,Away,LEX-A,A,61,7,Construction,A_7_Construction,Construction_A,2,8,0.8,0.2,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
604,LEX,Away,LEX-A,A,61,7,Construction,A_7_Construction,Construction_A,2,8,0.8,0.2,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
605,LEX,Away,LEX-A,A,61,7,Construction,A_7_Construction,Construction_A,2,8,0.8,0.2,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
606,LEX,Away,LEX-A,A,61,7,Construction,A_7_Construction,Construction_A,2,8,0.8,0.2,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
607,LEX,Away,LEX-A,A,61,7,Construction,A_7_Construction,Construction_A,2,8,0.8,0.2,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
608,LEX,Away,LEX-A,A,61,7,Construction,A_7_Construction,Construction_A,2,8,0.8,0.2,Seed8Date,7/21/21,7/26/21,1,8/3/21,13,5
609,LEX,Away,LEX-A,A,61,7,Construction,A_7_Construction,Construction_A,2,8,0.8,0.2,Seed9Date,7/21/21,,NA,8/3/21,13,0
610,LEX,Away,LEX-A,A,61,7,Construction,A_7_Construction,Construction_A,2,8,0.8,0.2,Seed10Date,7/21/21,,NA,8/3/21,13,0
611,LEX,Away,LEX-A,A,62,7,Vegetated,A_7_Natural,Natural_A,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
612,LEX,Away,LEX-A,A,62,7,Vegetated,A_7_Natural,Natural_A,1,9,0.9,0.1,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
613,LEX,Away,LEX-A,A,62,7,Vegetated,A_7_Natural,Natural_A,1,9,0.9,0.1,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
614,LEX,Away,LEX-A,A,62,7,Vegetated,A_7_Natural,Natural_A,1,9,0.9,0.1,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
615,LEX,Away,LEX-A,A,62,7,Vegetated,A_7_Natural,Natural_A,1,9,0.9,0.1,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
616,LEX,Away,LEX-A,A,62,7,Vegetated,A_7_Natural,Natural_A,1,9,0.9,0.1,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
617,LEX,Away,LEX-A,A,62,7,Vegetated,A_7_Natural,Natural_A,1,9,0.9,0.1,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
618,LEX,Away,LEX-A,A,62,7,Vegetated,A_7_Natural,Natural_A,1,9,0.9,0.1,Seed8Date,7/21/21,7/27/21,1,8/3/21,13,6
619,LEX,Away,LEX-A,A,62,7,Vegetated,A_7_Natural,Natural_A,1,9,0.9,0.1,Seed9Date,7/21/21,7/29/21,1,8/3/21,13,8
620,LEX,Away,LEX-A,A,62,7,Vegetated,A_7_Natural,Natural_A,1,9,0.9,0.1,Seed10Date,7/21/21,,NA,8/3/21,13,0
621,LEX,Away,LEX-A,B,63,7,Vegetated,B_7_Natural,Natural_A,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
622,LEX,Away,LEX-A,B,63,7,Vegetated,B_7_Natural,Natural_A,1,9,0.9,0.1,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
623,LEX,Away,LEX-A,B,63,7,Vegetated,B_7_Natural,Natural_A,1,9,0.9,0.1,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
624,LEX,Away,LEX-A,B,63,7,Vegetated,B_7_Natural,Natural_A,1,9,0.9,0.1,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
625,LEX,Away,LEX-A,B,63,7,Vegetated,B_7_Natural,Natural_A,1,9,0.9,0.1,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
626,LEX,Away,LEX-A,B,63,7,Vegetated,B_7_Natural,Natural_A,1,9,0.9,0.1,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
627,LEX,Away,LEX-A,B,63,7,Vegetated,B_7_Natural,Natural_A,1,9,0.9,0.1,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
628,LEX,Away,LEX-A,B,63,7,Vegetated,B_7_Natural,Natural_A,1,9,0.9,0.1,Seed8Date,7/21/21,7/26/21,1,8/3/21,13,5
629,LEX,Away,LEX-A,B,63,7,Vegetated,B_7_Natural,Natural_A,1,9,0.9,0.1,Seed9Date,7/21/21,7/27/21,1,8/3/21,13,6
630,LEX,Away,LEX-A,B,63,7,Vegetated,B_7_Natural,Natural_A,1,9,0.9,0.1,Seed10Date,7/21/21,,NA,8/3/21,13,0
631,LEX,Away,LEX-A,B,64,7,Construction,B_7_Construction,Construction_A,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
632,LEX,Away,LEX-A,B,64,7,Construction,B_7_Construction,Construction_A,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
633,LEX,Away,LEX-A,B,64,7,Construction,B_7_Construction,Construction_A,0,10,1,0,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
634,LEX,Away,LEX-A,B,64,7,Construction,B_7_Construction,Construction_A,0,10,1,0,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
635,LEX,Away,LEX-A,B,64,7,Construction,B_7_Construction,Construction_A,0,10,1,0,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
636,LEX,Away,LEX-A,B,64,7,Construction,B_7_Construction,Construction_A,0,10,1,0,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
637,LEX,Away,LEX-A,B,64,7,Construction,B_7_Construction,Construction_A,0,10,1,0,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
638,LEX,Away,LEX-A,B,64,7,Construction,B_7_Construction,Construction_A,0,10,1,0,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
639,LEX,Away,LEX-A,B,64,7,Construction,B_7_Construction,Construction_A,0,10,1,0,Seed9Date,7/21/21,7/26/21,1,8/3/21,13,5
640,LEX,Away,LEX-A,B,64,7,Construction,B_7_Construction,Construction_A,0,10,1,0,Seed10Date,7/21/21,7/30/21,1,8/3/21,13,9
641,LEX,Away,LEX-A,C,65,7,Vegetated,C_7_Natural,Natural_A,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
642,LEX,Away,LEX-A,C,65,7,Vegetated,C_7_Natural,Natural_A,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
643,LEX,Away,LEX-A,C,65,7,Vegetated,C_7_Natural,Natural_A,0,10,1,0,Seed3Date,7/21/21,7/24/21,1,8/3/21,13,3
644,LEX,Away,LEX-A,C,65,7,Vegetated,C_7_Natural,Natural_A,0,10,1,0,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
645,LEX,Away,LEX-A,C,65,7,Vegetated,C_7_Natural,Natural_A,0,10,1,0,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
646,LEX,Away,LEX-A,C,65,7,Vegetated,C_7_Natural,Natural_A,0,10,1,0,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
647,LEX,Away,LEX-A,C,65,7,Vegetated,C_7_Natural,Natural_A,0,10,1,0,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
648,LEX,Away,LEX-A,C,65,7,Vegetated,C_7_Natural,Natural_A,0,10,1,0,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
649,LEX,Away,LEX-A,C,65,7,Vegetated,C_7_Natural,Natural_A,0,10,1,0,Seed9Date,7/21/21,7/25/21,1,8/3/21,13,4
650,LEX,Away,LEX-A,C,65,7,Vegetated,C_7_Natural,Natural_A,0,10,1,0,Seed10Date,7/21/21,7/26/21,1,8/3/21,13,5
651,LEX,Away,LEX-A,C,66,7,Construction,C_7_Construction,Construction_A,3,7,0.7,0.3,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
652,LEX,Away,LEX-A,C,66,7,Construction,C_7_Construction,Construction_A,3,7,0.7,0.3,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
653,LEX,Away,LEX-A,C,66,7,Construction,C_7_Construction,Construction_A,3,7,0.7,0.3,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
654,LEX,Away,LEX-A,C,66,7,Construction,C_7_Construction,Construction_A,3,7,0.7,0.3,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
655,LEX,Away,LEX-A,C,66,7,Construction,C_7_Construction,Construction_A,3,7,0.7,0.3,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
656,LEX,Away,LEX-A,C,66,7,Construction,C_7_Construction,Construction_A,3,7,0.7,0.3,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
657,LEX,Away,LEX-A,C,66,7,Construction,C_7_Construction,Construction_A,3,7,0.7,0.3,Seed7Date,7/21/21,7/30/21,1,8/3/21,13,9
658,LEX,Away,LEX-A,C,66,7,Construction,C_7_Construction,Construction_A,3,7,0.7,0.3,Seed8Date,7/21/21,,NA,8/3/21,13,0
659,LEX,Away,LEX-A,C,66,7,Construction,C_7_Construction,Construction_A,3,7,0.7,0.3,Seed9Date,7/21/21,,NA,8/3/21,13,0
660,LEX,Away,LEX-A,C,66,7,Construction,C_7_Construction,Construction_A,3,7,0.7,0.3,Seed10Date,7/21/21,,NA,8/3/21,13,0
661,LEX,Away,LEX-A,D,67,7,Construction,D_7_Construction,Construction_A,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
662,LEX,Away,LEX-A,D,67,7,Construction,D_7_Construction,Construction_A,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
663,LEX,Away,LEX-A,D,67,7,Construction,D_7_Construction,Construction_A,0,10,1,0,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
664,LEX,Away,LEX-A,D,67,7,Construction,D_7_Construction,Construction_A,0,10,1,0,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
665,LEX,Away,LEX-A,D,67,7,Construction,D_7_Construction,Construction_A,0,10,1,0,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
666,LEX,Away,LEX-A,D,67,7,Construction,D_7_Construction,Construction_A,0,10,1,0,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
667,LEX,Away,LEX-A,D,67,7,Construction,D_7_Construction,Construction_A,0,10,1,0,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
668,LEX,Away,LEX-A,D,67,7,Construction,D_7_Construction,Construction_A,0,10,1,0,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
669,LEX,Away,LEX-A,D,67,7,Construction,D_7_Construction,Construction_A,0,10,1,0,Seed9Date,7/21/21,7/26/21,1,8/3/21,13,5
670,LEX,Away,LEX-A,D,67,7,Construction,D_7_Construction,Construction_A,0,10,1,0,Seed10Date,7/21/21,7/29/21,1,8/3/21,13,8
671,LEX,Away,LEX-A,D,68,7,Vegetated,D_7_Natural,Natural_A,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
672,LEX,Away,LEX-A,D,68,7,Vegetated,D_7_Natural,Natural_A,1,9,0.9,0.1,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
673,LEX,Away,LEX-A,D,68,7,Vegetated,D_7_Natural,Natural_A,1,9,0.9,0.1,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
674,LEX,Away,LEX-A,D,68,7,Vegetated,D_7_Natural,Natural_A,1,9,0.9,0.1,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
675,LEX,Away,LEX-A,D,68,7,Vegetated,D_7_Natural,Natural_A,1,9,0.9,0.1,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
676,LEX,Away,LEX-A,D,68,7,Vegetated,D_7_Natural,Natural_A,1,9,0.9,0.1,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
677,LEX,Away,LEX-A,D,68,7,Vegetated,D_7_Natural,Natural_A,1,9,0.9,0.1,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
678,LEX,Away,LEX-A,D,68,7,Vegetated,D_7_Natural,Natural_A,1,9,0.9,0.1,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
679,LEX,Away,LEX-A,D,68,7,Vegetated,D_7_Natural,Natural_A,1,9,0.9,0.1,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
680,LEX,Away,LEX-A,D,68,7,Vegetated,D_7_Natural,Natural_A,1,9,0.9,0.1,Seed10Date,7/21/21,,NA,8/3/21,13,0
681,LEX,Away,LEX-A,E,69,7,Construction,E_7_Construction,Construction_A,4,6,0.6,0.4,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
682,LEX,Away,LEX-A,E,69,7,Construction,E_7_Construction,Construction_A,4,6,0.6,0.4,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
683,LEX,Away,LEX-A,E,69,7,Construction,E_7_Construction,Construction_A,4,6,0.6,0.4,Seed3Date,7/21/21,7/24/21,1,8/3/21,13,3
684,LEX,Away,LEX-A,E,69,7,Construction,E_7_Construction,Construction_A,4,6,0.6,0.4,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
685,LEX,Away,LEX-A,E,69,7,Construction,E_7_Construction,Construction_A,4,6,0.6,0.4,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
686,LEX,Away,LEX-A,E,69,7,Construction,E_7_Construction,Construction_A,4,6,0.6,0.4,Seed6Date,7/21/21,7/25/21,1,8/3/21,13,4
687,LEX,Away,LEX-A,E,69,7,Construction,E_7_Construction,Construction_A,4,6,0.6,0.4,Seed7Date,7/21/21,,NA,8/3/21,13,0
688,LEX,Away,LEX-A,E,69,7,Construction,E_7_Construction,Construction_A,4,6,0.6,0.4,Seed8Date,7/21/21,,NA,8/3/21,13,0
689,LEX,Away,LEX-A,E,69,7,Construction,E_7_Construction,Construction_A,4,6,0.6,0.4,Seed9Date,7/21/21,,NA,8/3/21,13,0
690,LEX,Away,LEX-A,E,69,7,Construction,E_7_Construction,Construction_A,4,6,0.6,0.4,Seed10Date,7/21/21,,NA,8/3/21,13,0
691,LEX,Away,LEX-A,E,70,7,Vegetated,E_7_Natural,Natural_A,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
692,LEX,Away,LEX-A,E,70,7,Vegetated,E_7_Natural,Natural_A,1,9,0.9,0.1,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
693,LEX,Away,LEX-A,E,70,7,Vegetated,E_7_Natural,Natural_A,1,9,0.9,0.1,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
694,LEX,Away,LEX-A,E,70,7,Vegetated,E_7_Natural,Natural_A,1,9,0.9,0.1,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
695,LEX,Away,LEX-A,E,70,7,Vegetated,E_7_Natural,Natural_A,1,9,0.9,0.1,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
696,LEX,Away,LEX-A,E,70,7,Vegetated,E_7_Natural,Natural_A,1,9,0.9,0.1,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
697,LEX,Away,LEX-A,E,70,7,Vegetated,E_7_Natural,Natural_A,1,9,0.9,0.1,Seed7Date,7/21/21,7/27/21,1,8/3/21,13,6
698,LEX,Away,LEX-A,E,70,7,Vegetated,E_7_Natural,Natural_A,1,9,0.9,0.1,Seed8Date,7/21/21,7/27/21,1,8/3/21,13,6
699,LEX,Away,LEX-A,E,70,7,Vegetated,E_7_Natural,Natural_A,1,9,0.9,0.1,Seed9Date,7/21/21,7/27/21,1,8/3/21,13,6
700,LEX,Away,LEX-A,E,70,7,Vegetated,E_7_Natural,Natural_A,1,9,0.9,0.1,Seed10Date,7/21/21,,NA,8/3/21,13,0
701,LEX,Roadside,LEX-R,A,71,8,Construction,A_8_Construction,Construction_R,2,8,0.8,0.2,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
702,LEX,Roadside,LEX-R,A,71,8,Construction,A_8_Construction,Construction_R,2,8,0.8,0.2,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
703,LEX,Roadside,LEX-R,A,71,8,Construction,A_8_Construction,Construction_R,2,8,0.8,0.2,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
704,LEX,Roadside,LEX-R,A,71,8,Construction,A_8_Construction,Construction_R,2,8,0.8,0.2,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
705,LEX,Roadside,LEX-R,A,71,8,Construction,A_8_Construction,Construction_R,2,8,0.8,0.2,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
706,LEX,Roadside,LEX-R,A,71,8,Construction,A_8_Construction,Construction_R,2,8,0.8,0.2,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
707,LEX,Roadside,LEX-R,A,71,8,Construction,A_8_Construction,Construction_R,2,8,0.8,0.2,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
708,LEX,Roadside,LEX-R,A,71,8,Construction,A_8_Construction,Construction_R,2,8,0.8,0.2,Seed8Date,7/21/21,7/29/21,1,8/3/21,13,8
709,LEX,Roadside,LEX-R,A,71,8,Construction,A_8_Construction,Construction_R,2,8,0.8,0.2,Seed9Date,7/21/21,,NA,8/3/21,13,0
710,LEX,Roadside,LEX-R,A,71,8,Construction,A_8_Construction,Construction_R,2,8,0.8,0.2,Seed10Date,7/21/21,,NA,8/3/21,13,0
711,LEX,Roadside,LEX-R,A,72,8,Vegetated,A_8_Natural,Natural_R,3,7,0.7,0.3,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
712,LEX,Roadside,LEX-R,A,72,8,Vegetated,A_8_Natural,Natural_R,3,7,0.7,0.3,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
713,LEX,Roadside,LEX-R,A,72,8,Vegetated,A_8_Natural,Natural_R,3,7,0.7,0.3,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
714,LEX,Roadside,LEX-R,A,72,8,Vegetated,A_8_Natural,Natural_R,3,7,0.7,0.3,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
715,LEX,Roadside,LEX-R,A,72,8,Vegetated,A_8_Natural,Natural_R,3,7,0.7,0.3,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
716,LEX,Roadside,LEX-R,A,72,8,Vegetated,A_8_Natural,Natural_R,3,7,0.7,0.3,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
717,LEX,Roadside,LEX-R,A,72,8,Vegetated,A_8_Natural,Natural_R,3,7,0.7,0.3,Seed7Date,7/21/21,7/26/21,1,8/3/21,13,5
718,LEX,Roadside,LEX-R,A,72,8,Vegetated,A_8_Natural,Natural_R,3,7,0.7,0.3,Seed8Date,7/21/21,,NA,8/3/21,13,0
719,LEX,Roadside,LEX-R,A,72,8,Vegetated,A_8_Natural,Natural_R,3,7,0.7,0.3,Seed9Date,7/21/21,,NA,8/3/21,13,0
720,LEX,Roadside,LEX-R,A,72,8,Vegetated,A_8_Natural,Natural_R,3,7,0.7,0.3,Seed10Date,7/21/21,,NA,8/3/21,13,0
721,LEX,Roadside,LEX-R,B,73,8,Vegetated,B_8_Natural,Natural_R,2,8,0.8,0.2,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
722,LEX,Roadside,LEX-R,B,73,8,Vegetated,B_8_Natural,Natural_R,2,8,0.8,0.2,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
723,LEX,Roadside,LEX-R,B,73,8,Vegetated,B_8_Natural,Natural_R,2,8,0.8,0.2,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
724,LEX,Roadside,LEX-R,B,73,8,Vegetated,B_8_Natural,Natural_R,2,8,0.8,0.2,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
725,LEX,Roadside,LEX-R,B,73,8,Vegetated,B_8_Natural,Natural_R,2,8,0.8,0.2,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
726,LEX,Roadside,LEX-R,B,73,8,Vegetated,B_8_Natural,Natural_R,2,8,0.8,0.2,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
727,LEX,Roadside,LEX-R,B,73,8,Vegetated,B_8_Natural,Natural_R,2,8,0.8,0.2,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
728,LEX,Roadside,LEX-R,B,73,8,Vegetated,B_8_Natural,Natural_R,2,8,0.8,0.2,Seed8Date,7/21/21,7/25/21,1,8/3/21,13,4
729,LEX,Roadside,LEX-R,B,73,8,Vegetated,B_8_Natural,Natural_R,2,8,0.8,0.2,Seed9Date,7/21/21,,NA,8/3/21,13,0
730,LEX,Roadside,LEX-R,B,73,8,Vegetated,B_8_Natural,Natural_R,2,8,0.8,0.2,Seed10Date,7/21/21,,NA,8/3/21,13,0
731,LEX,Roadside,LEX-R,B,74,8,Construction,B_8_Construction,Construction_R,2,8,0.8,0.2,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
732,LEX,Roadside,LEX-R,B,74,8,Construction,B_8_Construction,Construction_R,2,8,0.8,0.2,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
733,LEX,Roadside,LEX-R,B,74,8,Construction,B_8_Construction,Construction_R,2,8,0.8,0.2,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
734,LEX,Roadside,LEX-R,B,74,8,Construction,B_8_Construction,Construction_R,2,8,0.8,0.2,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
735,LEX,Roadside,LEX-R,B,74,8,Construction,B_8_Construction,Construction_R,2,8,0.8,0.2,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
