Block,Plot,Flag,Pos,Flag_Pos,Population,Site,Habitat,Treatment,PlantDate,LeafMeas1,LeafMeas2,Growth,MortDate,DeathBy,MortBinaryCont,MortBinaryNom,Censor,DaysMort,Census,DaysCensus,NumDaysAlive,HarvDate,BudDate,Repro,DaysBud,NumBuds,FlowerDate,NumFlower,Height,Biomass,Biomass date,Notes
I,4,I4,5,I4_05,CHE-O,CHE,Off-road,Biomass Removal,2/27/21,17.09,28,10.91,7/2/21,,0,0,0,125,11/15/21,261,125,7/2/21,,0, ,,,,4.4,0.272,9/7/21,
I,4,I4,6,I4_06,OAP-R,OAP,Roadside,Biomass Removal,3/24/21,16,50,34,,,1,1,1,-44279,11/15/21,236,236,9/13/21,9/10/21,1,170,,,,36.5,4.96,9/20/21,
I,4,I4,7,I4_07,CHE-R,CHE,Roadside,Biomass Removal,2/27/21,20.98,53,32.02,,,1,1,1,-44254,11/15/21,261,261,9/13/21,9/10/21,1,195,,,,51,7.268,9/20/21,
I,4,I4,8,I4_08,PEN-R,PEN,Roadside,Biomass Removal,2/27/21,21.51,50,28.49,,,1,1,1,-44254,11/15/21,261,261,9/10/21,9/10/21,1,195,,,,58.1,6.891,9/28/21,
I,4,I4,9,I4_09,PEN-O,PEN,Off-road,Biomass Removal,2/27/21,8.18,59,50.82,,,1,1,1,-44254,11/15/21,261,261,9/13/21,9/10/21,1,195,,,,50.5,4.951,9/20/21,
I,4,I4,10,I4_10,GUA-R,GUA,Roadside,Biomass Removal,2/27/21,17.42,25,7.58,,,1,1,1,-44254,11/15/21,261,261,9/13/21,9/10/21,1,195,,,,22.4,0.775,9/20/21,
I,4,I4,11,I4_11,OAP-O,OAP,Off-road,Biomass Removal,2/27/21,21.13,53,31.87,,,1,1,1,-44254,11/15/21,261,261,9/13/21,9/10/21,1,195,,,,68,10.307,9/20/21,
I,4,I4,12,I4_12,BAY-R,BAY,Roadside,Biomass Removal,2/27/21,22.59,52,29.41,,,1,1,1,-44254,11/15/21,261,261,9/13/21,9/10/21,1,195,,,,50.8,7.099,9/20/21,
I,4,I4,13,I4_13,LEX-O,LEX,Off-road,Biomass Removal,2/27/21,16.1,58,41.9,,,1,1,1,-44254,11/15/21,261,261,9/13/21,9/10/21,1,195,,,,54.1,5.032,9/20/21,
I,4,I4,14,I4_14,SSJ-O,SSJ,Off-road,Biomass Removal,2/27/21,20.79,55,34.21,,,1,1,1,-44254,11/15/21,261,261,9/13/21,9/10/21,1,195,,,,70.4,11.774,9/20/21,
I,4,I4,15,I4_15,SSJ-R,SSJ,Roadside,Biomass Removal,2/27/21,17.76,,-17.76,5/22/21,,0,0,0,84,11/15/21,261,84,,,0, ,,,,,,,
I,4,I4,16,I4_16,PAR-O,PAR,Off-road,Biomass Removal,2/27/21,16.41,39,22.59,,,1,1,1,-44254,11/15/21,261,261,9/13/21,9/10/21,1,195,,,,51,4.913,9/20/21,
I,5,I5,1,I5_01,CHE-O,CHE,Off-road,Control,2/27/21,21.68,22,0.32,,,1,1,1,-44254,11/15/21,261,261,9/24/21,9/24/21,1,209,,,,16.4,0.45,9/28/21,
I,5,I5,2,I5_02,OAP-O,OAP,Off-road,Control,2/27/21,13.26,19,5.74,11/14/21,,0,0,0,260,11/15/21,261,260,11/14/21,,0, ,,,,6.6,0.049,12/1/21,
I,5,I5,3,I5_03,PAR-R,PAR,Roadside,Control,2/27/21,18.08,18,-0.08,8/5/21,,0,0,0,159,11/15/21,261,159,8/5/21,,0, ,,,,3.5,0.08,9/8/21,
I,5,I5,4,I5_04,BAY-O,BAY,Off-road,Control,2/27/21,15.39,12,-3.39,6/25/21,,0,0,0,118,11/15/21,261,118,,,0, ,,,,,,,
I,5,I5,5,I5_05,GUA-R,GUA,Roadside,Control,2/27/21,23.59,24,0.41,,,1,1,1,-44254,11/15/21,261,261,9/24/21,9/24/21,1,209,,,,22.5,0.592,9/28/21,
I,5,I5,6,I5_06,CHE-R,CHE,Roadside,Control,2/27/21,23.93,11,-12.93,6/4/21,,0,0,0,97,11/15/21,261,97,,,0, ,,,,,,,
I,5,I5,7,I5_07,SSJ-O,SSJ,Off-road,Control,2/27/21,20.55,24,3.45,6/25/21,,0,0,0,118,11/15/21,261,118,,,0, ,,,,,,,
I,5,I5,8,I5_08,PAR-O,PAR,Off-road,Control,2/27/21,12.58,14,1.42,6/25/21,,0,0,0,118,11/15/21,261,118,,,0, ,,,,,,,
I,5,I5,9,I5_09,PEN-R,PEN,Roadside,Control,2/27/21,21.92,27,5.08,7/2/21,,0,0,0,125,11/15/21,261,125,7/2/21,,0, ,,,,3.2,0.072,9/7/21,
I,5,I5,10,I5_10,LEX-R,LEX,Roadside,Control,2/27/21,14.85,15,0.15,6/11/21,,0,0,0,104,11/15/21,261,104,,,0, ,,,,,,,
I,5,I5,11,I5_11,GUA-O,GUA,Off-road,Control,2/27/21,17.92,12,-5.92,7/16/21,,0,0,0,139,11/15/21,261,139,7/16/21,,0, ,,,,1.9,0.017,9/28/21,lost leaf 
I,5,I5,12,I5_12,PEN-O,PEN,Off-road,Control,2/27/21,6.75,15,8.25,7/16/21,,0,0,0,139,11/15/21,261,139,7/16/21,,0, ,,,,1.4,0.004,9/28/21,
I,5,I5,13,I5_13,OAP-R,OAP,Roadside,Control,2/27/21,9.22,,-9.22,5/22/21,,0,0,0,84,11/15/21,261,84,,,0, ,,,,,,,
I,5,I5,14,I5_14,SSJ-R,SSJ,Roadside,Control,2/27/21,17.31,13,-4.31,6/25/21,,0,0,0,118,11/15/21,261,118,,,0, ,,,,,,,
I,5,I5,15,I5_15,LEX-O,LEX,Off-road,Control,2/27/21,15.27,12,-3.27,6/1/21,,0,0,0,94,11/15/21,261,94,,,0, ,,,,,,,
I,5,I5,16,I5_16,BAY-R,BAY,Roadside,Control,2/27/21,8.37,8,-0.37,6/4/21,,0,0,0,97,11/15/21,261,97,,,0, ,,,,,,,
J,1,J1,1,J1_01,GUA-R,GUA,Roadside,Hemizonia,2/27/21,19.55,17,-2.55,6/25/21,,0,0,0,118,11/15/21,261,118,,,0, ,,,,,,,
J,1,J1,2,J1_02,BAY-R,BAY,Roadside,Hemizonia,2/27/21,10.64,,-10.64,5/22/21,,0,0,0,84,11/15/21,261,84,,,0, ,,,,,,,
J,1,J1,3,J1_03,CHE-O,CHE,Off-road,Hemizonia,2/27/21,24.8,5,-19.8,6/11/21,,0,0,0,104,11/15/21,261,104,,,0, ,,,,,,,
J,1,J1,4,J1_04,CHE-R,CHE,Roadside,Hemizonia,2/27/21,22.88,18,-4.88,6/25/21,,0,0,0,118,11/15/21,261,118,,,0, ,,,,,,,
J,1,J1,5,J1_05,BAY-O,BAY,Off-road,Hemizonia,2/27/21,23.67,7,-16.67,6/4/21,,0,0,0,97,11/15/21,261,97,,,0, ,,,,,,,
J,1,J1,6,J1_06,PAR-R,PAR,Roadside,Hemizonia,2/27/21,19.8,7,-12.8,6/11/21,,0,0,0,104,11/15/21,261,104,,,0, ,,,,,,,
J,1,J1,7,J1_07,PEN-R,PEN,Roadside,Hemizonia,2/27/21,19.28,21,1.72,8/5/21,,0,0,0,159,11/15/21,261,159,8/5/21,,0, ,,,,2.8,0.022,9/8/21,
J,1,J1,8,J1_08,PAR-O,PAR,Off-road,Hemizonia,2/27/21,20.08,11,-9.08,6/4/21,,0,0,0,97,11/15/21,261,97,,,0, ,,,,,,,
J,1,J1,9,J1_09,SSJ-R,SSJ,Roadside,Hemizonia,2/27/21,18.01,20,1.99,7/23/21,,0,0,0,146,11/15/21,261,146,,,0, ,,,,,,,no body 
J,1,J1,10,J1_10,OAP-O,OAP,Off-road,Hemizonia,2/27/21,14.64,8,-6.64,6/4/21,,0,0,0,97,11/15/21,261,97,,,0, ,,,,,,,
J,1,J1,11,J1_11,LEX-O,LEX,Off-road,Hemizonia,3/12/21,25,33,8,7/9/21,,0,0,0,119,11/15/21,248,119,7/9/21,,0, ,,,,3.1,0.062,9/28/21,
J,1,J1,12,J1_12,GUA-O,GUA,Off-road,Hemizonia,2/27/21,21.36,20,-1.36,6/18/21,,0,0,0,111,11/15/21,261,111,,,0, ,,,,,,,
J,1,J1,13,J1_13,PEN-O,PEN,Off-road,Hemizonia,2/27/21,20.55,6,-14.55,6/4/21,,0,0,0,97,11/15/21,261,97,,,0, ,,,,,,,
J,1,J1,14,J1_14,SSJ-O,SSJ,Off-road,Hemizonia,2/27/21,17.54,5,-12.54,6/4/21,,0,0,0,97,11/15/21,261,97,,,0, ,,,,,,,
J,1,J1,15,J1_15,LEX-R,LEX,Roadside,Hemizonia,3/12/21,26,24,-2,6/4/21,,0,0,0,84,11/15/21,248,84,,,0, ,,,,,,,
J,1,J1,16,J1_16,OAP-R,OAP,Roadside,Hemizonia,2/27/21,7.95,14,6.05,6/4/21,,0,0,0,97,11/15/21,261,97,,,0, ,,,,,,,
J,2,J2,1,J2_01,BAY-O,BAY,Off-road,Biomass Removal,2/27/21,10.51,38,27.49,,,1,1,1,-44254,11/15/21,261,261,9/17/21,9/17/21,1,202,,,,21.7,0.638,9/22/21,
J,2,J2,2,J2_02,SSJ-R,SSJ,Roadside,Biomass Removal,2/27/21,13.66,30,16.34,7/16/21,,0,0,0,139,11/15/21,261,139,7/16/21,,0, ,,,,3.9,0.086,9/28/21,
J,2,J2,3,J2_03,BAY-R,BAY,Roadside,Biomass Removal,2/27/21,11.91,45,33.09,,,1,1,1,-44254,11/15/21,261,261,9/13/21,9/10/21,1,195,,,,48.5,4.164,9/20/21,
J,2,J2,4,J2_04,PEN-O,PEN,Off-road,Biomass Removal,2/27/21,23.2,,-23.2,5/22/21,Squirrel,0,0,0,84,11/15/21,261,84,,,0, ,,,,,,,cut- friendly fire
J,2,J2,5,J2_05,LEX-R,LEX,Roadside,Biomass Removal,2/27/21,26.41,38,11.59,,,1,1,1,-44254,11/15/21,261,261,9/3/21,9/3/21,1,188,,,,29.5,1.56,9/28/21,
J,2,J2,6,J2_06,GUA-O,GUA,Off-road,Biomass Removal,3/24/21,23,51,28,8/12/21,,0,0,0,141,11/15/21,236,141,8/12/21,,0, ,,,,15.5,2.662,9/7/21,
J,2,J2,7,J2_07,CHE-R,CHE,Roadside,Biomass Removal,3/24/21,39,44,5,7/16/21,,0,0,0,114,11/15/21,236,114,7/16/21,,0, ,,,,20.7,1.54,9/3/21,cut
J,2,J2,8,J2_08,CHE-O,CHE,Off-road,Biomass Removal,2/27/21,14.08,50,35.92,,,1,1,1,-44254,11/15/21,261,261,9/17/21,9/17/21,1,202,,,,30.6,4.542,9/22/21,
J,2,J2,9,J2_09,PAR-O,PAR,Off-road,Biomass Removal,3/1/21,18,37,19,,,1,1,1,-44256,11/15/21,259,259,9/17/21,9/17/21,1,200,,,,22,1.105,9/22/21,
J,2,J2,10,J2_10,PEN-R,PEN,Roadside,Biomass Removal,2/27/21,8.74,26,17.26,7/16/21,,0,0,0,139,11/15/21,261,139,7/16/21,,0, ,,,,10,0.481,9/28/21,
J,2,J2,11,J2_11,OAP-R,OAP,Roadside,Biomass Removal,2/27/21,21.98,,-21.98,3/29/21,,0,0,0,30,11/15/21,261,30,,,0, ,,,,,,,
J,2,J2,12,J2_12,SSJ-O,SSJ,Off-road,Biomass Removal,2/27/21,14.57,48,33.43,,,1,1,1,-44254,11/15/21,261,261,9/13/21,9/10/21,1,195,,,,29.8,2.214,9/20/21,
J,2,J2,13,J2_13,OAP-O,OAP,Off-road,Biomass Removal,2/27/21,13.66,46,32.34,,,1,1,1,-44254,11/15/21,261,261,9/10/21,9/10/21,1,195,,,,44.8,3.242,9/20/21,
J,2,J2,14,J2_14,LEX-O,LEX,Off-road,Biomass Removal,2/27/21,16.64,40,23.36,,,1,1,1,-44254,11/15/21,261,261,9/13/21,9/10/21,1,195,,,,33.9,2.029,9/20/21,
J,2,J2,15,J2_15,PAR-R,PAR,Roadside,Biomass Removal,2/27/21,12.71,49,36.29,,,1,1,1,-44254,11/15/21,261,261,9/17/21,9/17/21,1,202,,,,22.1,1.793,9/22/21,
J,2,J2,16,J2_16,GUA-R,GUA,Roadside,Biomass Removal,2/27/21,7.68,40,32.32,,,1,1,1,-44254,11/15/21,261,261,9/17/21,9/17/21,1,202,,,,24.5,0.989,9/22/21,
J,3,J3,1,J3_01,SSJ-O,SSJ,Off-road,Control,2/27/21,19.01,37,17.99,7/9/21,,0,0,0,132,11/15/21,261,132,7/9/21,,0, ,,,,3.4,0.06,9/28/21,
J,3,J3,2,J3_02,BAY-R,BAY,Roadside,Control,2/27/21,15.21,27,11.79,,,1,1,1,-44254,11/15/21,261,261,9/24/21,9/24/21,1,209,,,,11.4,0.223,9/28/21,
J,3,J3,3,J3_03,PAR-R,PAR,Roadside,Control,2/27/21,20.28,28,7.72,6/11/21,,0,0,0,104,11/15/21,261,104,,,0, ,,,,,,,
J,3,J3,4,J3_04,GUA-R,GUA,Roadside,Control,2/27/21,10.83,6,-4.83,6/11/21,,0,0,0,104,11/15/21,261,104,,,0, ,,,,,,,
J,3,J3,5,J3_05,CHE-O,CHE,Off-road,Control,2/27/21,25.93,30,4.07,,,1,1,1,-44254,11/15/21,261,261,9/24/21,9/24/21,1,209,,,,13.3,0.248,9/27/21,
J,3,J3,6,J3_06,CHE-R,CHE,Roadside,Control,2/27/21,26.86,11,-15.86,6/4/21,,0,0,0,97,11/15/21,261,97,,,0, ,,,,,,,
J,3,J3,7,J3_07,PEN-R,PEN,Roadside,Control,2/27/21,12.65,25,12.35,8/5/21,,0,0,0,159,11/15/21,261,159,8/5/21,,0, ,,,,3.5,0.043,9/7/21,
J,3,J3,8,J3_08,OAP-R,OAP,Roadside,Control,2/27/21,21.31,45,23.69,,,1,1,1,-44254,11/15/21,261,261,9/24/21,9/24/21,1,209,,,,22.2,0.594,9/28/21,
J,3,J3,9,J3_09,PEN-O,PEN,Off-road,Control,3/1/21,15,33,18,,,1,1,1,-44256,11/15/21,259,259,9/24/21,9/24/21,1,207,,,,11.7,0.214,9/27/21,
J,3,J3,10,J3_10,BAY-O,BAY,Off-road,Control,2/27/21,8.8,23,14.2,6/25/21,,0,0,0,118,11/15/21,261,118,7/2/21,,0, ,,,,2.3,0.029,9/28/21,
J,3,J3,11,J3_11,SSJ-R,SSJ,Roadside,Control,2/27/21,13.58,30,16.42,7/16/21,,0,0,0,139,11/15/21,261,139,7/16/21,,0, ,,,,3,0.053,9/28/21,
J,3,J3,12,J3_12,LEX-R,LEX,Roadside,Control,2/27/21,10.87,25,14.13,6/18/21,Squirrel,0,0,0,111,11/15/21,261,111,,,0, ,,,,,,,
J,3,J3,13,J3_13,GUA-O,GUA,Off-road,Control,2/27/21,24.14,32,7.86,,,1,1,1,-44254,11/15/21,261,261,10/8/21,10/8/21,1,223,,,,11.4,0.218,10/13/21,
J,3,J3,14,J3_14,LEX-O,LEX,Off-road,Control,2/27/21,20.86,35,14.14,,,1,1,1,-44254,11/15/21,261,261,9/24/21,9/24/21,1,209,,,,25.8,1.087,9/28/21,
J,3,J3,15,J3_15,PAR-O,PAR,Off-road,Control,2/27/21,11.42,37,25.58,,,1,1,1,-44254,11/15/21,261,261,9/24/21,9/24/21,1,209,,,,22,0.709,9/28/21,
J,3,J3,16,J3_16,OAP-O,OAP,Off-road,Control,3/9/21,21,39,18,6/25/21,,0,0,0,108,11/15/21,251,108,,,0, ,,,,,,,
J,4,J4,1,J4_01,PEN-R,PEN,Roadside,Raking + Clipping,2/27/21,19.14,45,25.86,,,1,1,1,-44254,11/15/21,261,261,9/24/21,9/24/21,1,209,,,,39.7,2.214,9/27/21,
J,4,J4,2,J4_02,PAR-R,PAR,Roadside,Raking + Clipping,2/27/21,21.45,,-21.45,4/24/21,,0,0,0,56,11/15/21,261,56,,,0, ,,,,,,,
J,4,J4,3,J4_03,OAP-R,OAP,Roadside,Raking + Clipping,2/27/21,19.35,54,34.65,6/11/21,,0,0,0,104,11/15/21,261,104,,,0, ,,,,,,,
J,4,J4,4,J4_04,LEX-O,LEX,Off-road,Raking + Clipping,2/27/21,14.74,11,-3.74,6/4/21,Squirrel,0,0,0,97,11/15/21,261,97,,,0, ,,,,,,,
J,4,J4,5,J4_05,GUA-R,GUA,Roadside,Raking + Clipping,3/24/21,27,30,3,6/25/21,,0,0,0,93,11/15/21,236,93,,,0, ,,,,,,,
J,4,J4,6,J4_06,BAY-O,BAY,Off-road,Raking + Clipping,2/27/21,16.46,42,25.54,6/25/21,,0,0,0,118,11/15/21,261,118,7/2/21,,0, ,,,,6.4,0.226,9/28/21,
J,4,J4,7,J4_07,OAP-O,OAP,Off-road,Raking + Clipping,2/27/21,15.09,45,29.91,6/4/21,,0,0,0,97,11/15/21,261,97,,,0, ,,,,,,,
J,4,J4,8,J4_08,SSJ-R,SSJ,Roadside,Raking + Clipping,2/27/21,19.08,39,19.92,6/4/21,Squirrel,0,0,0,97,11/15/21,261,97,,,0, ,,,,,,,
J,4,J4,9,J4_09,CHE-O,CHE,Off-road,Raking + Clipping,2/27/21,16.03,48,31.97,,,1,1,1,-44254,11/15/21,261,261,9/10/21,9/10/21,1,195,,,,32,1.443,9/14/21,
J,4,J4,10,J4_10,PAR-O,PAR,Off-road,Raking + Clipping,2/27/21,17.52,42,24.48,,,1,1,1,-44254,11/15/21,261,261,9/10/21,9/10/21,1,195,,,,24.5,1.037,9/20/21,
J,4,J4,11,J4_11,LEX-R,LEX,Roadside,Raking + Clipping,2/27/21,13.6,50,36.4,7/9/21,,0,0,0,132,11/15/21,261,132,7/9/21,,0, ,,,,7.4,0.409,9/29/21,
J,4,J4,12,J4_12,GUA-O,GUA,Off-road,Raking + Clipping,2/27/21,13.47,26,12.53,6/11/21,,0,0,0,104,11/15/21,261,104,,,0, ,,,,,,,
J,4,J4,13,J4_13,CHE-R,CHE,Roadside,Raking + Clipping,2/27/21,20.09,35,14.91,,,1,1,1,-44254,11/15/21,261,261,9/24/21,9/24/21,1,209,,,,26,0.97,9/27/21,
J,4,J4,14,J4_14,PEN-O,PEN,Off-road,Raking + Clipping,2/27/21,17,39,22,6/18/21,,0,0,0,111,11/15/21,261,111,7/2/21,,0, ,,,,3.1,0.213,9/29/21,
J,4,J4,15,J4_15,BAY-R,BAY,Roadside,Raking + Clipping,2/27/21,19.64,41,21.36,6/25/21,Squirrel,0,0,0,118,11/15/21,261,118,7/2/21,,0, ,,,,4.7,0.05,9/29/21,
J,4,J4,16,J4_16,SSJ-O,SSJ,Off-road,Raking + Clipping,2/27/21,15.52,32,16.48,,,1,1,1,-44254,11/15/21,261,261,10/8/21,10/8/21,1,223,,,,11.3,0.317,10/13/21,
J,5,J5,1,J5_01,PEN-O,PEN,Off-road,Raking,3/24/21,41,34,-7,6/4/21,,0,0,0,72,11/15/21,236,72,,,0, ,,,,,,,
J,5,J5,2,J5_02,OAP-O,OAP,Off-road,Raking,2/27/21,22.82,41,18.18,6/11/21,,0,0,0,104,11/15/21,261,104,,,0, ,,,,,,,
J,5,J5,3,J5_03,CHE-R,CHE,Roadside,Raking,2/27/21,12.29,22,9.71,,,1,1,1,-44254,11/15/21,261,261,10/8/21,10/8/21,1,223,,,,6.5,0.113,10/13/21,
J,5,J5,4,J5_04,LEX-R,LEX,Roadside,Raking,2/27/21,21.18,24,2.82,7/2/21,,0,0,0,125,11/15/21,261,125,7/2/21,,0, ,,,,3.6,0.034,9/29/21,
J,5,J5,5,J5_05,PAR-R,PAR,Roadside,Raking,2/27/21,12.02,6,-6.02,6/4/21,Squirrel,0,0,0,97,11/15/21,261,97,,,0, ,,,,,,,
J,5,J5,6,J5_06,CHE-O,CHE,Off-road,Raking,2/27/21,19.86,25,5.14,,,1,1,1,-44254,11/15/21,261,261,10/28/21,10/28/21,1,243,,,,6.7,0.282,12/1/21,
J,5,J5,7,J5_07,BAY-O,BAY,Off-road,Raking,3/24/21,20,29,9,,,1,1,1,-44279,11/15/21,236,236,7/16/21,7/16/21,1,114,,,,8.1,0.131,9/28/21,
J,5,J5,8,J5_08,LEX-O,LEX,Off-road,Raking,2/27/21,16.42,32,15.58,,,1,1,1,-44254,11/15/21,261,261,9/24/21,9/24/21,1,209,,,,15.2,0.454,9/28/21,
J,5,J5,9,J5_09,GUA-R,GUA,Roadside,Raking,2/27/21,21.74,8,-13.74,6/4/21,,0,0,0,97,11/15/21,261,97,,,0, ,,,,,,,
J,5,J5,10,J5_10,PAR-O,PAR,Off-road,Raking,2/27/21,19.09,20,0.91,6/4/21,,0,0,0,97,11/15/21,261,97,,,0, ,,,,,,,
J,5,J5,11,J5_11,PEN-R,PEN,Roadside,Raking,2/27/21,18.44,34,15.56,8/12/21,,0,0,0,166,11/15/21,261,166,8/12/21,,0, ,,,,4.3,0.176,9/7/21,
J,5,J5,12,J5_12,OAP-R,OAP,Roadside,Raking,2/27/21,17.64,26,8.36,7/30/21,,0,0,0,153,11/15/21,261,153,7/30/21,,0, ,,,,2,0.035,9/8/21,
J,5,J5,13,J5_13,SSJ-R,SSJ,Roadside,Raking,2/27/21,20.79,20,-0.79,6/11/21,Squirrel,0,0,0,104,11/15/21,261,104,,,0, ,,,,,,,
J,5,J5,14,J5_14,BAY-R,BAY,Roadside,Raking,2/27/21,5.15,29,23.85,8/5/21,,0,0,0,159,11/15/21,261,159,8/5/21,,0, ,,,,4.5,0.066,9/8/21,
J,5,J5,15,J5_15,SSJ-O,SSJ,Off-road,Raking,2/27/21,17.6,25,7.4,8/12/21,,0,0,0,166,11/15/21,261,166,8/12/21,,0, ,,,,5.2,0.166,9/7/21,
J,5,J5,16,J5_16,GUA-O,GUA,Off-road,Raking,2/27/21,18.78,,-18.78,4/5/21,,0,0,0,37,11/15/21,261,37,,,0, ,,,,,,,
