Block,Plot,Flag,Pos,Flag_Pos,Source,Pop,Type,Trt,PlantDate,LeafMeas1,LeafMeas2,MortDate,DeathBy,MortBinaryCont,MortBinaryNom,Censor,DaysMort,Census,DaysCensus,NumDaysAlive,HarvDate,BudDate,Repro,DaysBud,NumBuds,FlowerDate,NumFlower,Height,Biomass,Biomass date,Notes
I,3,I3,16,I3_16,CHE-R,CHE,Roadside,Raking,2/27/2021,17.37,12,,,1,1,1,-44254,11/15/2021,261,261,9/24/2021,9/24/2021,1,209,,,,11.2,0.121,9/27/2021,
I,4,I4,01,I4_01,LEX-R,LEX,Roadside,Biomass Removal,3/12/2021,27,32,6/18/2021,,0,0,0,98,11/15/2021,248,98,7/2/2021,,0, ,,,,5.3,0.236,9/7/2021,
I,4,I4,02,I4_02,BAY-O,BAY,Off-road,Biomass Removal,2/27/2021,19.07,35,,,1,1,1,-44254,11/15/2021,261,261,9/13/2021,9/10/2021,1,195,,,,35.9,1.946,9/20/2021,
I,4,I4,03,I4_03,PAR-R,PAR,Roadside,Biomass Removal,2/27/2021,22.07,48,,,1,1,1,-44254,11/15/2021,261,261,9/13/2021,9/10/2021,1,195,,,,43.1,3.150,9/20/2021,
I,4,I4,04,I4_04,GUA-O,GUA,Off-road,Biomass Removal,3/16/2021,16,45,,,1,1,1,-44271,11/15/2021,244,244,9/13/2021,9/10/2021,1,178,,,,46.7,3.699,9/20/2021,
I,4,I4,05,I4_05,CHE-O,CHE,Off-road,Biomass Removal,2/27/2021,17.09,28,7/2/2021,,0,0,0,125,11/15/2021,261,125,7/2/2021,,0, ,,,,4.4,0.272,9/7/2021,
I,4,I4,06,I4_06,OAP-R,OAP,Roadside,Biomass Removal,3/24/2021,16,50,,,1,1,1,-44279,11/15/2021,236,236,9/13/2021,9/10/2021,1,170,,,,36.5,4.960,9/20/2021,
I,4,I4,07,I4_07,CHE-R,CHE,Roadside,Biomass Removal,2/27/2021,20.98,2/21/1900,,,1,1,1,-44254,11/15/2021,261,261,9/13/2021,9/10/2021,1,195,,,,51.0,7.268,9/20/2021,
I,4,I4,08,I4_08,PEN-R,PEN,Roadside,Biomass Removal,2/27/2021,21.51,50,,,1,1,1,-44254,11/15/2021,261,261,9/10/2021,9/10/2021,1,195,,,,58.1,6.891,9/28/2021,
I,4,I4,09,I4_09,PEN-O,PEN,Off-road,Biomass Removal,2/27/2021,8.18,59,,,1,1,1,-44254,11/15/2021,261,261,9/13/2021,9/10/2021,1,195,,,,50.5,4.951,9/20/2021,
I,4,I4,10,I4_10,GUA-R,GUA,Roadside,Biomass Removal,2/27/2021,17.42,25,,,1,1,1,-44254,11/15/2021,261,261,9/13/2021,9/10/2021,1,195,,,,22.4,0.775,9/20/2021,
I,4,I4,11,I4_11,OAP-O,OAP,Off-road,Biomass Removal,2/27/2021,21.13,2/21/1900,,,1,1,1,-44254,11/15/2021,261,261,9/13/2021,9/10/2021,1,195,,,,68.0,10.307,9/20/2021,
I,4,I4,12,I4_12,BAY-R,BAY,Roadside,Biomass Removal,2/27/2021,22.59,52,,,1,1,1,-44254,11/15/2021,261,261,9/13/2021,9/10/2021,1,195,,,,50.8,7.099,9/20/2021,
I,4,I4,13,I4_13,LEX-O,LEX,Off-road,Biomass Removal,2/27/2021,16.1,58,,,1,1,1,-44254,11/15/2021,261,261,9/13/2021,9/10/2021,1,195,,,,54.1,5.032,9/20/2021,
I,4,I4,14,I4_14,SSJ-O,SSJ,Off-road,Biomass Removal,2/27/2021,20.79,55,,,1,1,1,-44254,11/15/2021,261,261,9/13/2021,9/10/2021,1,195,,,,70.4,11.774,9/20/2021,
I,4,I4,15,I4_15,SSJ-R,SSJ,Roadside,Biomass Removal,2/27/2021,17.76,,5/22/2021,,0,0,0,84,11/15/2021,261,84,,,0, ,,,,,,,
I,4,I4,16,I4_16,PAR-O,PAR,Off-road,Biomass Removal,2/27/2021,16.41,39,,,1,1,1,-44254,11/15/2021,261,261,9/13/2021,9/10/2021,1,195,,,,51.0,4.913,9/20/2021,
I,5,I5,01,I5_01,CHE-O,CHE,Off-road,Control,2/27/2021,21.68,22,,,1,1,1,-44254,11/15/2021,261,261,9/24/2021,9/24/2021,1,209,,,,16.4,0.450,9/28/2021,
I,5,I5,02,I5_02,OAP-O,OAP,Off-road,Control,2/27/2021,13.26,19,11/14/2021,,0,0,0,260,11/15/2021,261,260,11/14/2021,,0, ,,,,6.6,0.049,12/1/2021,
I,5,I5,03,I5_03,PAR-R,PAR,Roadside,Control,2/27/2021,18.08,18,8/5/2021,,0,0,0,159,11/15/2021,261,159,8/5/2021,,0, ,,,,3.5,0.080,9/8/2021,
I,5,I5,04,I5_04,BAY-O,BAY,Off-road,Control,2/27/2021,15.39,12,6/25/2021,,0,0,0,118,11/15/2021,261,118,,,0, ,,,,,,,
I,5,I5,05,I5_05,GUA-R,GUA,Roadside,Control,2/27/2021,23.59,24,,,1,1,1,-44254,11/15/2021,261,261,9/24/2021,9/24/2021,1,209,,,,22.5,0.592,9/28/2021,
I,5,I5,06,I5_06,CHE-R,CHE,Roadside,Control,2/27/2021,23.93,11,6/4/2021,,0,0,0,97,11/15/2021,261,97,,,0, ,,,,,,,
I,5,I5,07,I5_07,SSJ-O,SSJ,Off-road,Control,2/27/2021,20.55,24,6/25/2021,,0,0,0,118,11/15/2021,261,118,,,0, ,,,,,,,
I,5,I5,08,I5_08,PAR-O,PAR,Off-road,Control,2/27/2021,12.58,14,6/25/2021,,0,0,0,118,11/15/2021,261,118,,,0, ,,,,,,,
I,5,I5,09,I5_09,PEN-R,PEN,Roadside,Control,2/27/2021,21.92,27,7/2/2021,,0,0,0,125,11/15/2021,261,125,7/2/2021,,0, ,,,,3.2,0.072,9/7/2021,
I,5,I5,10,I5_10,LEX-R,LEX,Roadside,Control,2/27/2021,14.85,15,6/11/2021,,0,0,0,104,11/15/2021,261,104,,,0, ,,,,,,,
I,5,I5,11,I5_11,GUA-O,GUA,Off-road,Control,2/27/2021,17.92,12,7/16/2021,,0,0,0,139,11/15/2021,261,139,7/16/2021,,0, ,,,,1.9,0.017,9/28/2021,lost leaf 
I,5,I5,12,I5_12,PEN-O,PEN,Off-road,Control,2/27/2021,6.75,15,7/16/2021,,0,0,0,139,11/15/2021,261,139,7/16/2021,,0, ,,,,1.4,0.004,9/28/2021,
I,5,I5,13,I5_13,OAP-R,OAP,Roadside,Control,2/27/2021,9.22,,5/22/2021,,0,0,0,84,11/15/2021,261,84,,,0, ,,,,,,,
I,5,I5,14,I5_14,SSJ-R,SSJ,Roadside,Control,2/27/2021,17.31,13,6/25/2021,,0,0,0,118,11/15/2021,261,118,,,0, ,,,,,,,
I,5,I5,15,I5_15,LEX-O,LEX,Off-road,Control,2/27/2021,15.27,12,6/1/2021,,0,0,0,94,11/15/2021,261,94,,,0, ,,,,,,,
I,5,I5,16,I5_16,BAY-R,BAY,Roadside,Control,2/27/2021,8.37,8,6/4/2021,,0,0,0,97,11/15/2021,261,97,,,0, ,,,,,,,
J,1,J1,01,J1_01,GUA-R,GUA,Roadside,+Hemizonia,2/27/2021,19.55,17,6/25/2021,,0,0,0,118,11/15/2021,261,118,,,0, ,,,,,,,
J,1,J1,02,J1_02,BAY-R,BAY,Roadside,+Hemizonia,2/27/2021,10.64,,5/22/2021,,0,0,0,84,11/15/2021,261,84,,,0, ,,,,,,,
J,1,J1,03,J1_03,CHE-O,CHE,Off-road,+Hemizonia,2/27/2021,24.8,5,6/11/2021,,0,0,0,104,11/15/2021,261,104,,,0, ,,,,,,,
J,1,J1,04,J1_04,CHE-R,CHE,Roadside,+Hemizonia,2/27/2021,22.88,18,6/25/2021,,0,0,0,118,11/15/2021,261,118,,,0, ,,,,,,,
J,1,J1,05,J1_05,BAY-O,BAY,Off-road,+Hemizonia,2/27/2021,23.67,7,6/4/2021,,0,0,0,97,11/15/2021,261,97,,,0, ,,,,,,,
J,1,J1,06,J1_06,PAR-R,PAR,Roadside,+Hemizonia,2/27/2021,19.8,7,6/11/2021,,0,0,0,104,11/15/2021,261,104,,,0, ,,,,,,,
J,1,J1,07,J1_07,PEN-R,PEN,Roadside,+Hemizonia,2/27/2021,19.28,1/20/1900,8/5/2021,,0,0,0,159,11/15/2021,261,159,8/5/2021,,0, ,,,,2.8,0.022,9/8/2021,
J,1,J1,08,J1_08,PAR-O,PAR,Off-road,+Hemizonia,2/27/2021,20.08,11,6/4/2021,,0,0,0,97,11/15/2021,261,97,,,0, ,,,,,,,
J,1,J1,09,J1_09,SSJ-R,SSJ,Roadside,+Hemizonia,2/27/2021,18.01,20,7/23/2021,,0,0,0,146,11/15/2021,261,146,,,0, ,,,,,,,no body 
J,1,J1,10,J1_10,OAP-O,OAP,Off-road,+Hemizonia,2/27/2021,14.64,8,6/4/2021,,0,0,0,97,11/15/2021,261,97,,,0, ,,,,,,,
J,1,J1,11,J1_11,LEX-O,LEX,Off-road,+Hemizonia,3/12/2021,25,2/1/1900,7/9/2021,,0,0,0,119,11/15/2021,248,119,7/9/2021,,0, ,,,,3.1,0.062,9/28/2021,
J,1,J1,12,J1_12,GUA-O,GUA,Off-road,+Hemizonia,2/27/2021,21.36,20,6/18/2021,,0,0,0,111,11/15/2021,261,111,,,0, ,,,,,,,
J,1,J1,13,J1_13,PEN-O,PEN,Off-road,+Hemizonia,2/27/2021,20.55,6,6/4/2021,,0,0,0,97,11/15/2021,261,97,,,0, ,,,,,,,
J,1,J1,14,J1_14,SSJ-O,SSJ,Off-road,+Hemizonia,2/27/2021,17.54,5,6/4/2021,,0,0,0,97,11/15/2021,261,97,,,0, ,,,,,,,
J,1,J1,15,J1_15,LEX-R,LEX,Roadside,+Hemizonia,3/12/2021,26,24,6/4/2021,,0,0,0,84,11/15/2021,248,84,,,0, ,,,,,,,
J,1,J1,16,J1_16,OAP-R,OAP,Roadside,+Hemizonia,2/27/2021,7.95,14,6/4/2021,,0,0,0,97,11/15/2021,261,97,,,0, ,,,,,,,
J,2,J2,01,J2_01,BAY-O,BAY,Off-road,Biomass Removal,2/27/2021,10.51,38,,,1,1,1,-44254,11/15/2021,261,261,9/17/2021,9/17/2021,1,202,,,,21.7,0.638,9/22/2021,
J,2,J2,02,J2_02,SSJ-R,SSJ,Roadside,Biomass Removal,2/27/2021,13.66,30,7/16/2021,,0,0,0,139,11/15/2021,261,139,7/16/2021,,0, ,,,,3.9,0.086,9/28/2021,
J,2,J2,03,J2_03,BAY-R,BAY,Roadside,Biomass Removal,2/27/2021,11.91,45,,,1,1,1,-44254,11/15/2021,261,261,9/13/2021,9/10/2021,1,195,,,,48.5,4.164,9/20/2021,
J,2,J2,04,J2_04,PEN-O,PEN,Off-road,Biomass Removal,2/27/2021,23.2,,5/22/2021,Squirrel,0,0,0,84,11/15/2021,261,84,,,0, ,,,,,,,cut- friendly fire
J,2,J2,05,J2_05,LEX-R,LEX,Roadside,Biomass Removal,2/27/2021,26.41,38,,,1,1,1,-44254,11/15/2021,261,261,9/3/2021,9/3/2021,1,188,,,,29.5,1.560,9/28/2021,
J,2,J2,06,J2_06,GUA-O,GUA,Off-road,Biomass Removal,3/24/2021,23,51,8/12/2021,,0,0,0,141,11/15/2021,236,141,8/12/2021,,0, ,,,,15.5,2.662,9/7/2021,
J,2,J2,07,J2_07,CHE-R,CHE,Roadside,Biomass Removal,3/24/2021,39,44,7/16/2021,,0,0,0,114,11/15/2021,236,114,7/16/2021,,0, ,,,,20.7,1.540,9/3/2021,cut
J,2,J2,08,J2_08,CHE-O,CHE,Off-road,Biomass Removal,2/27/2021,14.08,50,,,1,1,1,-44254,11/15/2021,261,261,9/17/2021,9/17/2021,1,202,,,,30.6,4.542,9/22/2021,
J,2,J2,09,J2_09,PAR-O,PAR,Off-road,Biomass Removal,3/1/2021,18,37,,,1,1,1,-44256,11/15/2021,259,259,9/17/2021,9/17/2021,1,200,,,,22.0,1.105,9/22/2021,
J,2,J2,10,J2_10,PEN-R,PEN,Roadside,Biomass Removal,2/27/2021,8.74,26,7/16/2021,,0,0,0,139,11/15/2021,261,139,7/16/2021,,0, ,,,,10.0,0.481,9/28/2021,
J,2,J2,11,J2_11,OAP-R,OAP,Roadside,Biomass Removal,2/27/2021,21.98,,3/29/2021,,0,0,0,30,11/15/2021,261,30,,,0, ,,,,,,,
J,2,J2,12,J2_12,SSJ-O,SSJ,Off-road,Biomass Removal,2/27/2021,14.57,48,,,1,1,1,-44254,11/15/2021,261,261,9/13/2021,9/10/2021,1,195,,,,29.8,2.214,9/20/2021,
J,2,J2,13,J2_13,OAP-O,OAP,Off-road,Biomass Removal,2/27/2021,13.66,46,,,1,1,1,-44254,11/15/2021,261,261,9/10/2021,9/10/2021,1,195,,,,44.8,3.242,9/20/2021,
J,2,J2,14,J2_14,LEX-O,LEX,Off-road,Biomass Removal,2/27/2021,16.64,40,,,1,1,1,-44254,11/15/2021,261,261,9/13/2021,9/10/2021,1,195,,,,33.9,2.029,9/20/2021,
J,2,J2,15,J2_15,PAR-R,PAR,Roadside,Biomass Removal,2/27/2021,12.71,49,,,1,1,1,-44254,11/15/2021,261,261,9/17/2021,9/17/2021,1,202,,,,22.1,1.793,9/22/2021,
J,2,J2,16,J2_16,GUA-R,GUA,Roadside,Biomass Removal,2/27/2021,7.68,40,,,1,1,1,-44254,11/15/2021,261,261,9/17/2021,9/17/2021,1,202,,,,24.5,0.989,9/22/2021,
J,3,J3,01,J3_01,SSJ-O,SSJ,Off-road,Control,2/27/2021,19.01,37,7/9/2021,,0,0,0,132,11/15/2021,261,132,7/9/2021,,0, ,,,,3.4,0.060,9/28/2021,
J,3,J3,02,J3_02,BAY-R,BAY,Roadside,Control,2/27/2021,15.21,27,,,1,1,1,-44254,11/15/2021,261,261,9/24/2021,9/24/2021,1,209,,,,11.4,0.223,9/28/2021,
J,3,J3,03,J3_03,PAR-R,PAR,Roadside,Control,2/27/2021,20.28,28,6/11/2021,,0,0,0,104,11/15/2021,261,104,,,0, ,,,,,,,
J,3,J3,04,J3_04,GUA-R,GUA,Roadside,Control,2/27/2021,10.83,6,6/11/2021,,0,0,0,104,11/15/2021,261,104,,,0, ,,,,,,,
J,3,J3,05,J3_05,CHE-O,CHE,Off-road,Control,2/27/2021,25.93,30,,,1,1,1,-44254,11/15/2021,261,261,9/24/2021,9/24/2021,1,209,,,,13.3,0.248,9/27/2021,
J,3,J3,06,J3_06,CHE-R,CHE,Roadside,Control,2/27/2021,26.86,11,6/4/2021,,0,0,0,97,11/15/2021,261,97,,,0, ,,,,,,,
J,3,J3,07,J3_07,PEN-R,PEN,Roadside,Control,2/27/2021,12.65,1/24/1900,8/5/2021,,0,0,0,159,11/15/2021,261,159,8/5/2021,,0, ,,,,3.5,0.043,9/7/2021,
J,3,J3,08,J3_08,OAP-R,OAP,Roadside,Control,2/27/2021,21.31,45,,,1,1,1,-44254,11/15/2021,261,261,9/24/2021,9/24/2021,1,209,,,,22.2,0.594,9/28/2021,
J,3,J3,09,J3_09,PEN-O,PEN,Off-road,Control,3/1/2021,15,33,,,1,1,1,-44256,11/15/2021,259,259,9/24/2021,9/24/2021,1,207,,,,11.7,0.214,9/27/2021,
J,3,J3,10,J3_10,BAY-O,BAY,Off-road,Control,2/27/2021,8.8,23,6/25/2021,,0,0,0,118,11/15/2021,261,118,7/2/2021,,0, ,,,,2.3,0.029,9/28/2021,
J,3,J3,11,J3_11,SSJ-R,SSJ,Roadside,Control,2/27/2021,13.58,1/29/1900,7/16/2021,,0,0,0,139,11/15/2021,261,139,7/16/2021,,0, ,,,,3.0,0.053,9/28/2021,
J,3,J3,12,J3_12,LEX-R,LEX,Roadside,Control,2/27/2021,10.87,25,6/18/2021,Squirrel,0,0,0,111,11/15/2021,261,111,,,0, ,,,,,,,
J,3,J3,13,J3_13,GUA-O,GUA,Off-road,Control,2/27/2021,24.14,32,,,1,1,1,-44254,11/15/2021,261,261,10/8/2021,10/8/2021,1,223,,,,11.4,0.218,10/13/2021,
J,3,J3,14,J3_14,LEX-O,LEX,Off-road,Control,2/27/2021,20.86,35,,,1,1,1,-44254,11/15/2021,261,261,9/24/2021,9/24/2021,1,209,,,,25.8,1.087,9/28/2021,
J,3,J3,15,J3_15,PAR-O,PAR,Off-road,Control,2/27/2021,11.42,37,,,1,1,1,-44254,11/15/2021,261,261,9/24/2021,9/24/2021,1,209,,,,22.0,0.709,9/28/2021,
J,3,J3,16,J3_16,OAP-O,OAP,Off-road,Control,3/9/2021,21,39,6/25/2021,,0,0,0,108,11/15/2021,251,108,,,0, ,,,,,,,
J,4,J4,01,J4_01,PEN-R,PEN,Roadside,Raking + Clipping,2/27/2021,19.14,45,,,1,1,1,-44254,11/15/2021,261,261,9/24/2021,9/24/2021,1,209,,,,39.7,2.214,9/27/2021,
J,4,J4,02,J4_02,PAR-R,PAR,Roadside,Raking + Clipping,2/27/2021,21.45,,4/24/2021,,0,0,0,56,11/15/2021,261,56,,,0, ,,,,,,,
J,4,J4,03,J4_03,OAP-R,OAP,Roadside,Raking + Clipping,2/27/2021,19.35,54,6/11/2021,,0,0,0,104,11/15/2021,261,104,,,0, ,,,,,,,
J,4,J4,04,J4_04,LEX-O,LEX,Off-road,Raking + Clipping,2/27/2021,14.74,11,6/4/2021,Squirrel,0,0,0,97,11/15/2021,261,97,,,0, ,,,,,,,
J,4,J4,05,J4_05,GUA-R,GUA,Roadside,Raking + Clipping,3/24/2021,27,30,6/25/2021,,0,0,0,93,11/15/2021,236,93,,,0, ,,,,,,,
J,4,J4,06,J4_06,BAY-O,BAY,Off-road,Raking + Clipping,2/27/2021,16.46,42,6/25/2021,,0,0,0,118,11/15/2021,261,118,7/2/2021,,0, ,,,,6.4,0.226,9/28/2021,
J,4,J4,07,J4_07,OAP-O,OAP,Off-road,Raking + Clipping,2/27/2021,15.09,45,6/4/2021,,0,0,0,97,11/15/2021,261,97,,,0, ,,,,,,,
J,4,J4,08,J4_08,SSJ-R,SSJ,Roadside,Raking + Clipping,2/27/2021,19.08,39,6/4/2021,Squirrel,0,0,0,97,11/15/2021,261,97,,,0, ,,,,,,,
J,4,J4,09,J4_09,CHE-O,CHE,Off-road,Raking + Clipping,2/27/2021,16.03,48,,,1,1,1,-44254,11/15/2021,261,261,9/10/2021,9/10/2021,1,195,,,,32.0,1.443,9/14/2021,
J,4,J4,10,J4_10,PAR-O,PAR,Off-road,Raking + Clipping,2/27/2021,17.52,42,,,1,1,1,-44254,11/15/2021,261,261,9/10/2021,9/10/2021,1,195,,,,24.5,1.037,9/20/2021,
J,4,J4,11,J4_11,LEX-R,LEX,Roadside,Raking + Clipping,2/27/2021,13.6,50,7/9/2021,,0,0,0,132,11/15/2021,261,132,7/9/2021,,0, ,,,,7.4,0.409,9/29/2021,
J,4,J4,12,J4_12,GUA-O,GUA,Off-road,Raking + Clipping,2/27/2021,13.47,26,6/11/2021,,0,0,0,104,11/15/2021,261,104,,,0, ,,,,,,,
J,4,J4,13,J4_13,CHE-R,CHE,Roadside,Raking + Clipping,2/27/2021,20.09,35,,,1,1,1,-44254,11/15/2021,261,261,9/24/2021,9/24/2021,1,209,,,,26.0,0.970,9/27/2021,
J,4,J4,14,J4_14,PEN-O,PEN,Off-road,Raking + Clipping,2/27/2021,17,39,6/18/2021,,0,0,0,111,11/15/2021,261,111,7/2/2021,,0, ,,,,3.1,0.213,9/29/2021,
J,4,J4,15,J4_15,BAY-R,BAY,Roadside,Raking + Clipping,2/27/2021,19.64,41,6/25/2021,Squirrel,0,0,0,118,11/15/2021,261,118,7/2/2021,,0, ,,,,4.7,0.050,9/29/2021,
J,4,J4,16,J4_16,SSJ-O,SSJ,Off-road,Raking + Clipping,2/27/2021,15.52,32,,,1,1,1,-44254,11/15/2021,261,261,10/8/2021,10/8/2021,1,223,,,,11.3,0.317,10/13/2021,
J,5,J5,01,J5_01,PEN-O,PEN,Off-road,Raking,3/24/2021,41,34,6/4/2021,,0,0,0,72,11/15/2021,236,72,,,0, ,,,,,,,
J,5,J5,02,J5_02,OAP-O,OAP,Off-road,Raking,2/27/2021,22.82,41,6/11/2021,,0,0,0,104,11/15/2021,261,104,,,0, ,,,,,,,
J,5,J5,03,J5_03,CHE-R,CHE,Roadside,Raking,2/27/2021,12.29,22,,,1,1,1,-44254,11/15/2021,261,261,10/8/2021,10/8/2021,1,223,,,,6.5,0.113,10/13/2021,
J,5,J5,04,J5_04,LEX-R,LEX,Roadside,Raking,2/27/2021,21.18,24,7/2/2021,,0,0,0,125,11/15/2021,261,125,7/2/2021,,0, ,,,,3.6,0.034,9/29/2021,
J,5,J5,05,J5_05,PAR-R,PAR,Roadside,Raking,2/27/2021,12.02,6,6/4/2021,Squirrel,0,0,0,97,11/15/2021,261,97,,,0, ,,,,,,,
J,5,J5,06,J5_06,CHE-O,CHE,Off-road,Raking,2/27/2021,19.86,25,,,1,1,1,-44254,11/15/2021,261,261,10/28/2021,10/28/2021,1,243,,,,6.7,0.282,12/1/2021,
J,5,J5,07,J5_07,BAY-O,BAY,Off-road,Raking,3/24/2021,20,1/28/1900,,,1,1,1,-44279,11/15/2021,236,236,7/16/2021,7/16/2021,1,114,,,,8.1,0.131,9/28/2021,
J,5,J5,08,J5_08,LEX-O,LEX,Off-road,Raking,2/27/2021,16.42,32,,,1,1,1,-44254,11/15/2021,261,261,9/24/2021,9/24/2021,1,209,,,,15.2,0.454,9/28/2021,
J,5,J5,09,J5_09,GUA-R,GUA,Roadside,Raking,2/27/2021,21.74,8,6/4/2021,,0,0,0,97,11/15/2021,261,97,,,0, ,,,,,,,
J,5,J5,10,J5_10,PAR-O,PAR,Off-road,Raking,2/27/2021,19.09,20,6/4/2021,,0,0,0,97,11/15/2021,261,97,,,0, ,,,,,,,
J,5,J5,11,J5_11,PEN-R,PEN,Roadside,Raking,2/27/2021,18.44,2/2/1900,8/12/2021,,0,0,0,166,11/15/2021,261,166,8/12/2021,,0, ,,,,4.3,0.176,9/7/2021,
J,5,J5,12,J5_12,OAP-R,OAP,Roadside,Raking,2/27/2021,17.64,26,7/30/2021,,0,0,0,153,11/15/2021,261,153,7/30/2021,,0, ,,,,2.0,0.035,9/8/2021,
J,5,J5,13,J5_13,SSJ-R,SSJ,Roadside,Raking,2/27/2021,20.79,20,6/11/2021,Squirrel,0,0,0,104,11/15/2021,261,104,,,0, ,,,,,,,
J,5,J5,14,J5_14,BAY-R,BAY,Roadside,Raking,2/27/2021,5.15,29,8/5/2021,,0,0,0,159,11/15/2021,261,159,8/5/2021,,0, ,,,,4.5,0.066,9/8/2021,
J,5,J5,15,J5_15,SSJ-O,SSJ,Off-road,Raking,2/27/2021,17.6,25,8/12/2021,,0,0,0,166,11/15/2021,261,166,8/12/2021,,0, ,,,,5.2,0.166,9/7/2021,
J,5,J5,16,J5_16,GUA-O,GUA,Off-road,Raking,2/27/2021,18.78,,4/5/2021,,0,0,0,37,11/15/2021,261,37,,,0, ,,,,,,,
